DATAFLOW,LAST UPDATE,freq,airpol,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2018-11,28.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2018-12,35.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-01,31.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-02,28.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-03,26.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-04,21.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-05,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-06,19.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-07,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-08,22.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-09,27.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-10,42.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-11,32.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2019-12,46.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-01,40.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-02,33.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-03,24.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-04,19.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-05,15.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-06,16.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-07,17.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-08,20.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-09,24.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-10,31.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-11,40.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2020-12,32.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-01,31.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-02,37,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-03,30.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-04,24.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-05,18.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-06,20.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-07,18.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-08,20.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-09,23.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-10,23.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-11,34.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2021-12,29.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-01,27.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-02,36.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-03,30.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-04,24,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-05,21,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-06,16.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-07,13.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-08,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-09,18.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-10,30.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-11,32.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2022-12,35,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-01,25.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-02,26.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-03,26.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-04,18.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-05,14.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-06,14.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-07,15.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-08,17.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-09,21.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-10,30.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-11,30.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2023-12,31,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-01,31.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-02,29.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-03,26.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-04,21.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-05,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-06,19.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-07,19.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-08,22.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-09,26.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-10,35.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Sofia,2024-11,34.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-01,25.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-02,29.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-03,32.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-04,22.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-05,17.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-06,15.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-07,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-08,17.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-09,21.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-10,28.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-11,27.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2018-12,29.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-01,30.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-02,39.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-03,23.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-04,21.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-05,17.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-06,15.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-07,15,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-08,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-09,18.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-10,21.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-11,27.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2019-12,28.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-01,35.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-02,24.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-03,19.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-04,15.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-05,13,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-06,12.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-07,12.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-08,13.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-09,16.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-10,19.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-11,23.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2020-12,26.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-01,27.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-02,29.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-03,23.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-04,17.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-05,14.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-06,15.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-07,15.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-08,16,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-09,21.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-10,24.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-11,24.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2021-12,31.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-01,30.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-02,24.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-03,30.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-04,17.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-05,14.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-06,14.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-07,14.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-08,17.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-09,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-10,19.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-11,23.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2022-12,27.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-01,24.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-02,29.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-03,21.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-04,15.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-05,14,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-06,15.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-07,11.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-08,14.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-09,17.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-10,19.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-11,20.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2023-12,26.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-01,24.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-02,24.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-03,19.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-04,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-05,13.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-06,12,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-07,10.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-08,13.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-09,15.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-10,17.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Bern (Berne),2024-11,21.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-01,29.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-02,30.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-03,22.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-04,19.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-05,17.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-06,12.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-07,13.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-08,12.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-09,20.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-10,31.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-11,41.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2018-12,36.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-01,38.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-02,31.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-03,27.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-04,23.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-05,22.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-06,19.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-07,16.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-08,16.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Lefkosia,2019-09,20.9,
